movie_id,title,release_year,runtime_minutes,primary_genre,language,country,content_rating,is_short_film,budget_usd,marketing_budget_usd,director_score,cast_score,imdb_score,rating_category
TMDB-43947,I Spit on Your Grave,2020,142,Comedy,German,France,R,0,93000000,27900000,6.8,6.1,6.4,Medium
TMDB-24066,"Happy, Texas",2023,163,Sci-Fi,Hindi,India,R,0,24000000,7200000,6.8,6.1,6.4,Medium
TMDB-9709,My Summer of Love,2012,159,Horror,French,France,R,0,85000000,25500000,7.6,5.5,6.5,Medium
TMDB-191714,The Lunchbox,2023,127,Animation,French,France,R,0,48000000,14400000,6.8,6.1,6.4,Medium
TMDB-25312,Yes,2000,113,Documentary,Hindi,India,R,0,49000000,14700000,6.8,5.8,6.3,Medium
TMDB-34106,You Can't Take It With You,2000,124,Horror,Korean,France,PG-13,0,25000000,7500000,9.8,10.0,9.1,High
TMDB-11426,From Here to Eternity,2009,165,Romance,English,USA,PG-13,0,106000000,31800000,9.8,7.0,8.1,High
TMDB-13909,She Wore a Yellow Ribbon,2002,110,Action,Korean,France,PG-13,0,51000000,15300000,9.2,7.9,8.1,High
TMDB-206284,Grace Unplugged,2000,113,Documentary,English,USA,R,0,49000000,14700000,6.8,6.0,6.4,Medium
TMDB-27455,Foolish,2014,146,Thriller,German,France,R,0,87000000,26100000,6.8,6.7,6.6,Medium
TMDB-66468,N-Secure,2020,130,Action,Spanish,France,R,0,21000000,6300000,6.8,5.7,6.3,Medium
TMDB-7973,Caramel,2021,137,Animation,Hindi,India,R,0,118000000,35400000,6.8,6.3,6.5,Medium
TMDB-283686,Out of the Dark,2018,89,Horror,English,USA,R,0,115000000,34500000,6.8,5.7,6.3,Medium
TMDB-15976,The Bubble,2014,104,Horror,Telugu,India,R,0,15000000,4500000,6.8,6.0,6.4,Medium
TMDB-592,The Conversation,2008,137,Comedy,English,USA,PG-13,0,33000000,9900000,9.8,7.0,8.1,High
TMDB-74084,Dil Jo Bhi Kahey...,2008,104,Horror,Telugu,India,R,0,105000000,31500000,6.8,6.6,6.6,Medium
TMDB-1651,Mississippi Mermaid,2012,112,Comedy,Japanese,France,R,0,13000000,3900000,6.8,6.0,6.4,Medium
TMDB-25428,I Love Your Work,2010,110,Action,Korean,France,R,0,11000000,3300000,6.8,6.3,6.5,Medium
TMDB-298584,Cabin Fever,2007,109,Mystery,German,France,R,0,80000000,24000000,6.8,6.8,6.6,Medium
TMDB-10758,Waitress,2003,165,Romance,Spanish,France,R,0,76000000,22800000,6.8,7.4,6.9,Medium
TMDB-11690,Bloodsport,2008,95,Action,Tamil,India,R,0,81000000,24300000,6.8,6.1,6.4,Medium
TMDB-3083,Mr. Smith Goes to Washington,2019,101,Drama,Korean,France,PG-13,0,92000000,27600000,9.8,10.0,9.1,High
TMDB-9344,Kids,2018,148,Documentary,French,France,PG-13,0,19000000,5700000,7.6,6.9,7.0,Medium
TMDB-10707,The Squid and the Whale,2000,158,Documentary,English,USA,PG-13,0,49000000,14700000,8.4,9.9,8.4,High
TMDB-15647,Kissing Jessica Stein,2004,106,Thriller,Korean,France,PG-13,0,77000000,23100000,8.4,6.1,7.1,Medium
TMDB-308529,Kickboxer: Vengeance,2018,106,Thriller,Spanish,France,PG-13,0,67000000,20100000,9.2,6.0,7.4,Medium
TMDB-4174,Spellbound,2019,112,Animation,Spanish,France,PG-13,0,68000000,20400000,9.8,6.7,8.0,High
TMDB-20156,Exotica,2014,132,Comedy,German,France,PG-13,0,63000000,18900000,9.8,6.7,8.0,High
TMDB-9464,Buffalo '66,2004,155,Action,German,France,PG-13,0,101000000,30300000,7.6,8.1,7.5,High
TMDB-49018,Insidious,2017,126,Drama,Tamil,India,PG-13,0,42000000,12600000,9.8,7.3,8.2,High
TMDB-13820,Repo Man,2022,153,Documentary,Tamil,India,R,0,119000000,35700000,6.8,7.0,6.7,Medium
TMDB-18079,Nine Queens,2012,111,Thriller,Japanese,France,R,0,37000000,11100000,6.8,7.0,6.7,Medium
TMDB-127918,The Gatekeepers,2010,94,Horror,German,France,R,0,35000000,10500000,6.8,5.7,6.3,Medium
TMDB-17113,The Ballad of Jack and Rose,2012,151,Thriller,Hindi,India,R,0,37000000,11100000,6.8,6.1,6.4,Medium
TMDB-129139,The To Do List,2006,108,Documentary,Spanish,France,R,0,79000000,23700000,6.8,7.4,6.9,Medium
TMDB-507,Killing Zoe,2009,165,Romance,English,USA,R,0,106000000,31800000,7.6,6.3,6.8,Medium
TMDB-4012,The Believer,2005,129,Mystery,Hindi,India,PG-13,0,30000000,9000000,6.8,9.0,7.4,Medium
TMDB-14054,Snow Angels,2018,150,Action,German,France,PG-13,0,91000000,27300000,9.8,6.2,7.8,High
TMDB-323271,Unsullied,2019,97,Animation,Tamil,India,R,0,68000000,20400000,6.8,5.5,6.2,Medium
TMDB-10972,Session 9,2019,157,Animation,French,France,PG-13,0,68000000,20400000,9.8,6.1,7.7,High
TMDB-13066,I Want Someone to Eat Cheese With,2019,148,Sci-Fi,German,France,R,0,44000000,13200000,6.8,5.6,6.2,Medium
TMDB-66025,Mooz-lum,2007,152,Animation,Korean,France,R,0,8000000,2400000,6.8,5.5,6.2,Medium
TMDB-11908,Hatchet,2020,122,Comedy,Spanish,France,R,0,93000000,27900000,6.8,6.8,6.6,Medium
TMDB-3082,Modern Times,2009,126,Drama,German,France,PG-13,0,82000000,24600000,6.8,9.3,7.5,High
TMDB-39541,Stolen Summer,2013,124,Mystery,German,France,R,0,110000000,33000000,6.8,6.2,6.4,Medium
TMDB-1961,My Name Is Bruce,2018,146,Thriller,Tamil,India,R,0,67000000,20100000,6.8,5.8,6.3,Medium
TMDB-51820,The Salon,2011,114,Mystery,Spanish,France,R,0,60000000,18000000,7.6,5.8,6.6,Medium
TMDB-291362,Road Hard,2004,164,Horror,Telugu,India,R,0,5000000,1500000,6.8,6.9,6.7,Medium
TMDB-30082,Forty Shades of Blue,2017,147,Animation,French,France,R,0,18000000,5400000,7.6,5.8,6.6,Medium
TMDB-72913,Amigo,2021,100,Romance,Hindi,India,PG-13,0,46000000,13800000,9.2,6.0,7.4,Medium
TMDB-23963,Pontypool,2015,156,Drama,Spanish,France,R,0,112000000,33600000,6.8,6.6,6.6,Medium
TMDB-29406,Trucker,2003,152,Animation,Japanese,France,R,0,28000000,8400000,6.8,6.3,6.5,Medium
TMDB-361505,Me You and Five Bucks,2003,161,Drama,German,France,R,0,52000000,15600000,5.5,5.0,5.4,Low
TMDB-104755,The Lords of Salem,2013,147,Animation,French,France,PG-13,0,38000000,11400000,9.2,10.0,8.8,High
TMDB-253306,Housebound,2017,92,Animation,Hindi,India,R,0,18000000,5400000,6.8,6.2,6.4,Medium
TMDB-29595,Wal-Mart: The High Cost of Low Price,2008,121,Thriller,German,France,PG-13,0,57000000,17100000,7.6,7.8,7.4,Medium
TMDB-46729,Fetching Cody,2011,163,Sci-Fi,Telugu,India,R,0,84000000,25200000,6.8,6.3,6.5,Medium
TMDB-294600,Last I Heard,2020,120,Action,Spanish,France,R,0,21000000,6300000,6.8,5.5,6.2,Medium
TMDB-137347,Closer to the Moon,2009,149,Mystery,Spanish,France,R,0,10000000,3000000,6.8,6.1,6.4,Medium
TMDB-290370,Mutant World,2019,93,Sci-Fi,French,France,R,0,44000000,13200000,6.8,6.3,6.5,Medium
TMDB-426469,Growing Up Smith,2023,156,Drama,Japanese,France,PG-13,0,72000000,21600000,6.8,7.8,7.0,Medium
TMDB-356841,Checkmate,2021,169,Mystery,German,France,R,0,70000000,21000000,6.8,6.7,6.6,Medium
TMDB-301325,#Horror,2007,122,Animation,German,France,R,0,8000000,2400000,6.8,6.1,6.4,Medium
TMDB-347755,Wind Walkers,2004,133,Documentary,Tamil,India,R,0,29000000,8700000,6.8,5.7,6.3,Medium
TMDB-408,Snow White and the Seven Dwarfs,2009,165,Romance,French,France,PG-13,0,106000000,31800000,8.4,6.6,7.3,Medium
TMDB-44413,The Holy Girl,2001,131,Drama,Spanish,France,R,0,2000000,600000,6.8,5.6,6.2,Medium
TMDB-39209,Shalako,2009,134,Mystery,Tamil,India,R,0,10000000,3000000,6.8,6.8,6.6,Medium
TMDB-48463,Incident at Loch Ness,2022,93,Documentary,Spanish,France,R,0,119000000,35700000,6.8,6.6,6.6,Medium
TMDB-394047,The Dog Lover,2011,168,Sci-Fi,Japanese,France,PG-13,0,84000000,25200000,6.8,8.6,7.3,Medium
TMDB-312791,GirlHouse,2008,114,Horror,Japanese,France,PG-13,0,105000000,31500000,8.4,6.6,7.3,Medium
TMDB-266034,The Blue Room,2022,113,Documentary,Hindi,India,R,0,119000000,35700000,6.8,5.5,6.2,Medium
TMDB-280381,House at the End of the Drive,2004,142,Comedy,French,France,R,0,53000000,15900000,6.8,6.7,6.6,Medium
TMDB-100,"Lock, Stock and Two Smoking Barrels",2017,160,Romance,Japanese,France,PG-13,0,66000000,19800000,9.8,8.2,8.5,High
TMDB-218500,The Ballad of Gregorio Cortez,2007,88,Sci-Fi,Japanese,France,R,0,104000000,31200000,6.8,5.4,6.2,Medium
TMDB-309,The Celebration,2010,88,Documentary,German,France,PG-13,0,59000000,17700000,8.4,7.5,7.6,High
TMDB-27845,Trees Lounge,2009,167,Animation,English,USA,R,0,58000000,17400000,7.6,6.6,6.9,Medium
TMDB-25784,Journey from the Fall,2016,163,Documentary,Tamil,India,R,0,89000000,26700000,6.8,6.0,6.4,Medium
TMDB-52790,The Basket,2013,146,Drama,Tamil,India,R,0,62000000,18600000,6.8,6.0,6.4,Medium
TMDB-100275,Eddie: The Sleepwalking Cannibal,2000,92,Comedy,Telugu,India,R,0,73000000,21900000,6.8,7.2,6.8,Medium
TMDB-295914,Queen of the Mountains,2007,126,Drama,French,France,R,0,32000000,9600000,6.8,5.6,6.2,Medium
TMDB-42033,Def-Con 4,2022,108,Documentary,French,France,R,0,119000000,35700000,6.8,6.4,6.5,Medium
TMDB-19187,The Hebrew Hammer,2002,103,Documentary,German,France,R,0,99000000,29700000,6.8,5.5,6.2,Medium
TMDB-46415,Neal 'n' Nikki,2017,118,Sci-Fi,Japanese,France,R,0,114000000,34200000,6.8,6.8,6.6,Medium
TMDB-38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2002,138,Documentary,German,France,R,0,99000000,29700000,7.6,6.2,6.8,Medium
TMDB-27588,Forget Me Not,2011,115,Romance,Japanese,France,PG-13,0,36000000,10800000,6.8,9.1,7.4,Medium
TMDB-223,Rebecca,2009,148,Sci-Fi,Spanish,France,PG-13,0,34000000,10200000,9.8,8.0,8.4,High
TMDB-9725,Friday the 13th Part 2,2009,165,Romance,Telugu,India,PG-13,0,106000000,31800000,9.8,6.4,7.9,High
TMDB-28580,The Lost Weekend,2020,99,Horror,French,France,PG-13,0,45000000,13500000,9.2,10.0,8.8,High
TMDB-23730,C.H.U.D.,2021,89,Mystery,Japanese,France,R,0,70000000,21000000,6.8,7.2,6.8,Medium
TMDB-84197,Filly Brown,2005,131,Drama,Korean,France,R,0,102000000,30600000,6.8,6.4,6.5,Medium
TMDB-46256,The Lion of Judah,2005,144,Mystery,Spanish,France,R,0,30000000,9000000,6.8,5.5,6.2,Medium
TMDB-19997,Niagara,2008,90,Action,German,France,PG-13,0,81000000,24300000,6.8,8.2,7.1,Medium
TMDB-43266,How Green Was My Valley,2016,114,Horror,English,USA,PG-13,0,65000000,19500000,9.2,7.4,7.9,High
TMDB-278316,Da Sweet Blood of Jesus,2016,149,Horror,Hindi,India,PG-13,0,65000000,19500000,9.8,6.1,7.7,High
TMDB-1412,"Sex, Lies, and Videotape",2016,92,Comedy,Tamil,India,PG-13,0,113000000,33900000,9.8,6.1,7.7,High
TMDB-176,Saw,2010,95,Action,Korean,France,PG-13,0,11000000,3300000,9.8,7.0,8.1,High
TMDB-39939,Super Troopers,2015,128,Sci-Fi,Korean,France,PG-13,0,64000000,19200000,9.2,6.9,7.8,High
TMDB-357834,The Algerian,2023,111,Drama,Japanese,France,R,0,72000000,21600000,6.8,5.7,6.3,Medium
TMDB-215924,The Amazing Catfish,2000,107,Comedy,Korean,France,R,0,73000000,21900000,6.8,6.8,6.6,Medium
TMDB-480,Monsoon Wedding,2005,96,Drama,Japanese,France,PG-13,0,102000000,30600000,9.8,6.7,8.0,High
TMDB-14295,You Can Count on Me,2008,119,Horror,Telugu,India,PG-13,0,105000000,31500000,7.6,7.6,7.3,Medium
TMDB-11219,The Trouble with Harry,2016,131,Thriller,German,France,PG-13,0,17000000,5100000,9.8,6.7,8.0,High
TMDB-20770,But I'm a Cheerleader,2013,125,Romance,Tamil,India,PG-13,0,86000000,25800000,7.6,7.6,7.3,Medium
TMDB-176124,Home Run,2012,99,Horror,Japanese,France,R,0,85000000,25500000,6.8,6.7,6.6,Medium
TMDB-500,Reservoir Dogs,2016,169,Horror,Japanese,France,PG-13,0,65000000,19500000,9.8,6.8,8.0,High
TMDB-60400,The Blue Bird,2023,119,Mystery,Spanish,France,PG-13,0,120000000,36000000,7.6,10.0,8.1,High
TMDB-429,"The Good, the Bad and the Ugly",2020,95,Action,Tamil,India,PG-13,0,21000000,6300000,9.2,9.8,8.8,High
TMDB-310569,The Second Mother,2002,91,Thriller,Japanese,France,R,0,27000000,8100000,6.8,6.8,6.6,Medium
TMDB-98369,Blue Like Jazz,2009,112,Animation,Spanish,France,R,0,58000000,17400000,6.8,6.3,6.5,Medium
TMDB-114065,Down & Out With The Dolls,2012,146,Thriller,English,USA,R,0,37000000,11100000,5.5,5.0,5.4,Low
TMDB-89750,"Pink Ribbons, Inc.",2023,132,Animation,Japanese,France,R,0,48000000,14400000,7.6,5.6,6.6,Medium
TMDB-49951,Certifiably Jonathan,2019,163,Sci-Fi,Japanese,France,R,0,44000000,13200000,6.8,5.5,6.2,Medium
TMDB-86331,Desire,2003,154,Mystery,German,France,R,0,100000000,30000000,6.8,6.8,6.6,Medium
TMDB-355629,The Blade of Don Juan,2007,138,Sci-Fi,Spanish,France,R,0,104000000,31200000,6.8,6.1,6.4,Medium
TMDB-16433,Grand Theft Parsons,2009,90,Romance,Telugu,India,R,0,106000000,31800000,6.8,5.7,6.3,Medium
TMDB-15544,Extreme Movie,2002,100,Action,Korean,France,R,0,51000000,15300000,6.8,6.3,6.5,Medium
TMDB-43884,The Charge of the Light Brigade,2010,129,Horror,French,France,PG-13,0,35000000,10500000,8.4,7.8,7.7,High
TMDB-107315,Below Zero,2013,93,Sci-Fi,Korean,France,R,0,14000000,4200000,6.8,5.6,6.2,Medium
TMDB-137955,Crowsnest,2002,146,Thriller,Korean,France,R,0,27000000,8100000,5.5,5.0,5.4,Low
TMDB-13064,Airborne,2009,158,Sci-Fi,Japanese,France,PG-13,0,34000000,10200000,9.2,6.6,7.6,High
TMDB-59917,Cotton Comes to Harlem,2015,110,Romance,French,France,R,0,16000000,4800000,6.8,6.7,6.6,Medium
TMDB-157422,The Wicked Within,2002,124,Horror,Telugu,India,R,0,75000000,22500000,6.8,6.0,6.4,Medium
TMDB-310933,Bleeding Hearts,2006,122,Comedy,Korean,France,R,0,103000000,30900000,6.8,6.7,6.6,Medium
TMDB-7553,Waiting...,2017,90,Romance,Tamil,India,PG-13,0,66000000,19800000,6.8,8.4,7.2,Medium
TMDB-12877,Dead Man's Shoes,2019,136,Drama,Telugu,India,PG-13,0,92000000,27600000,9.2,6.4,7.6,High
TMDB-39895,From a Whisper to a Scream,2002,144,Horror,Japanese,France,R,0,75000000,22500000,6.8,6.8,6.6,Medium
TMDB-102840,Sex With Strangers,2001,89,Mystery,German,France,R,0,50000000,15000000,5.5,5.0,5.4,Low
TMDB-55616,Dracula: Pages from a Virgin's Diary,2002,141,Thriller,Tamil,India,R,0,27000000,8100000,6.8,6.8,6.6,Medium
TMDB-29697,Faith Like Potatoes,2006,98,Documentary,French,France,R,0,79000000,23700000,6.8,5.6,6.2,Medium
TMDB-50037,Beyond the Black Rainbow,2003,163,Sci-Fi,Hindi,India,R,0,4000000,1200000,6.8,6.1,6.4,Medium
TMDB-94329,The Raid,2010,97,Comedy,Hindi,India,R,0,83000000,24900000,6.8,6.7,6.6,Medium
TMDB-53502,The Dead Undead,2009,127,Animation,Tamil,India,R,0,58000000,17400000,6.8,7.3,6.8,Medium
TMDB-202604,The Vatican Exorcisms,2011,155,Romance,German,France,R,0,36000000,10800000,6.8,5.1,6.0,Medium
TMDB-289,Casablanca,2007,137,Animation,German,France,PG-13,0,8000000,2400000,8.4,10.0,8.5,High
TMDB-27374,Lake Mungo,2007,89,Mystery,French,France,R,0,80000000,24000000,6.8,5.8,6.3,Medium
TMDB-26815,Rocket Singh: Salesman of the Year,2017,114,Mystery,Telugu,India,R,0,90000000,27000000,6.8,6.0,6.4,Medium
TMDB-811,Silent Running,2005,106,Drama,German,France,R,0,102000000,30600000,6.8,5.8,6.3,Medium
TMDB-1366,Rocky,2023,98,Sci-Fi,English,USA,PG-13,0,24000000,7200000,7.6,9.4,7.9,High
TMDB-244776,The Sleepwalker,2017,114,Mystery,Korean,France,R,0,90000000,27000000,6.8,5.5,6.2,Medium
TMDB-5769,Tom Jones,2009,129,Mystery,Telugu,India,PG-13,0,10000000,3000000,7.6,7.2,7.1,Medium
TMDB-277685,Unfriended,2003,120,Romance,Spanish,France,R,0,76000000,22800000,6.8,6.3,6.5,Medium
TMDB-103,Taxi Driver,2015,89,Mystery,Korean,France,PG-13,0,40000000,12000000,9.8,8.6,8.6,High
TMDB-11298,The Howling,2009,123,Sci-Fi,French,France,PG-13,0,34000000,10200000,9.8,7.6,8.3,High
TMDB-646,Dr. No,2000,108,Documentary,Korean,France,PG-13,0,49000000,14700000,9.2,6.3,7.5,High
TMDB-93856,Chernobyl Diaries,2001,122,Animation,Telugu,India,R,0,98000000,29400000,6.8,6.4,6.5,Medium
TMDB-9003,Hellraiser,2006,127,Comedy,Spanish,France,R,0,103000000,30900000,6.8,7.6,6.9,Medium
TMDB-347126,God's Not Dead 2,2007,94,Mystery,Tamil,India,R,0,80000000,24000000,6.8,6.2,6.4,Medium
TMDB-10092,Cry_Wolf,2017,147,Animation,Telugu,India,PG-13,0,18000000,5400000,8.4,7.4,7.6,High
TMDB-10643,Godzilla 2000,2016,111,Thriller,Hindi,India,R,0,17000000,5100000,6.8,6.9,6.7,Medium
TMDB-46705,Blue Valentine,2015,137,Animation,Spanish,France,PG-13,0,88000000,26400000,7.6,6.8,7.0,Medium
TMDB-546,Transamerica,2007,150,Romance,French,France,R,0,56000000,16800000,6.8,6.6,6.6,Medium
TMDB-76487,The Devil Inside,2000,138,Documentary,Tamil,India,PG-13,0,49000000,14700000,8.4,6.2,7.2,Medium
TMDB-5722,Beyond the Valley of the Dolls,2017,159,Mystery,German,France,R,0,90000000,27000000,6.8,7.6,6.9,Medium
TMDB-39833,Love Me Tender,2002,103,Documentary,French,France,R,0,99000000,29700000,6.8,6.7,6.6,Medium
TMDB-1781,An Inconvenient Truth,2009,139,Mystery,Korean,France,R,0,10000000,3000000,8.4,5.6,6.9,Medium
TMDB-18712,Sands of Iwo Jima,2007,112,Animation,Telugu,India,PG-13,0,8000000,2400000,6.8,10.0,7.8,High
TMDB-7944,Shine a Light,2013,141,Drama,Hindi,India,PG-13,0,62000000,18600000,9.8,6.6,7.9,High
TMDB-171424,The Green Inferno,2007,153,Sci-Fi,Telugu,India,PG-13,0,104000000,31200000,8.4,7.5,7.6,High
TMDB-361475,Departure,2015,128,Sci-Fi,English,USA,R,0,64000000,19200000,6.8,5.7,6.3,Medium
TMDB-113947,The Sessions,2002,161,Thriller,Spanish,France,R,0,27000000,8100000,6.8,7.3,6.8,Medium
TMDB-18570,"Food, Inc.",2018,161,Thriller,Telugu,India,R,0,67000000,20100000,6.8,5.6,6.2,Medium
TMDB-83860,October Baby,2003,122,Animation,Tamil,India,R,0,28000000,8400000,6.8,5.5,6.2,Medium
TMDB-41469,Next Stop Wonderland,2015,169,Mystery,English,USA,PG-13,0,40000000,12000000,9.8,5.6,7.6,High
TMDB-244772,The Skeleton Twins,2008,118,Documentary,Korean,France,R,0,9000000,2700000,6.8,6.9,6.7,Medium
TMDB-50837,Martha Marcy May Marlene,2002,132,Comedy,French,France,R,0,3000000,900000,6.8,6.7,6.6,Medium
TMDB-248774,Obvious Child,2013,167,Animation,Hindi,India,PG-13,0,38000000,11400000,6.8,10.0,7.8,High
TMDB-10183,Frozen River,2011,86,Drama,Spanish,France,R,0,12000000,3600000,6.8,6.1,6.4,Medium
TMDB-159014,20 Feet from Stardom,2008,125,Action,Korean,France,R,0,81000000,24300000,6.8,6.8,6.6,Medium
TMDB-32456,Two Girls and a Guy,2004,101,Thriller,English,USA,R,0,77000000,23100000,7.6,5.6,6.6,Medium
TMDB-49963,Walking and Talking,2009,95,Romance,Hindi,India,PG-13,0,106000000,31800000,9.8,6.2,7.8,High
TMDB-13508,Who Killed the Electric Car?,2001,120,Romance,French,France,R,0,26000000,7800000,6.8,5.4,6.2,Medium
TMDB-22597,The Broken Hearts Club: A Romantic Comedy,2014,130,Action,Tamil,India,R,0,111000000,33300000,6.8,6.8,6.6,Medium
TMDB-9707,Bubba Ho-tep,2021,164,Mystery,Korean,France,PG-13,0,70000000,21000000,8.4,6.8,7.4,Medium
TMDB-37532,Slam,2007,106,Drama,Tamil,India,R,0,32000000,9600000,6.8,5.5,6.2,Medium
TMDB-26791,Brigham City,2006,164,Horror,Japanese,France,R,0,55000000,16500000,6.8,5.4,6.2,Medium
TMDB-56666,Fiza,2000,95,Action,Spanish,France,R,0,1000000,300000,6.8,6.3,6.5,Medium
TMDB-8675,Orgazmo,2019,86,Drama,Korean,France,PG-13,0,92000000,27600000,8.4,7.8,7.7,High
TMDB-13132,All the Real Girls,2019,149,Mystery,Telugu,India,PG-13,0,20000000,6000000,9.8,6.0,7.7,High
TMDB-47686,Dream with the Fishes,2020,89,Horror,Telugu,India,R,0,45000000,13500000,5.5,5.6,5.6,Medium
TMDB-46989,Blue Car,2013,96,Drama,German,France,PG-13,0,62000000,18600000,7.6,6.8,7.0,Medium
TMDB-192132,Palo Alto,2001,91,Drama,Spanish,France,PG-13,0,2000000,600000,6.8,9.9,7.7,High
TMDB-24424,Ajami,2005,127,Animation,Tamil,India,R,0,78000000,23400000,6.8,6.7,6.6,Medium
TMDB-13198,Wristcutters: A Love Story,2019,111,Drama,German,France,R,0,92000000,27600000,6.8,7.4,6.9,Medium
TMDB-244267,I Origins,2021,159,Mystery,Telugu,India,PG-13,0,70000000,21000000,7.6,7.2,7.1,Medium
TMDB-21413,The Battle of Shaker Heights,2022,131,Thriller,Spanish,France,R,0,47000000,14100000,6.8,6.0,6.4,Medium
TMDB-123678,The Act of Killing,2009,90,Romance,Tamil,India,R,0,106000000,31800000,6.8,6.2,6.4,Medium
TMDB-13362,Taxi to the Dark Side,2005,87,Animation,Spanish,France,R,0,78000000,23400000,6.8,5.5,6.2,Medium
TMDB-39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2001,97,Animation,English,USA,R,0,98000000,29400000,6.8,6.7,6.6,Medium
TMDB-62402,Guiana 1838,2018,133,Documentary,Japanese,France,R,0,19000000,5700000,6.8,6.6,6.6,Medium
TMDB-206412,Lisa Picard Is Famous,2005,94,Mystery,Telugu,India,PG-13,0,30000000,9000000,8.4,6.4,7.2,Medium
TMDB-201132,Antarctica: A Year on Ice,2003,90,Romance,English,USA,R,0,76000000,22800000,6.8,6.3,6.5,Medium
TMDB-251471,A LEGO Brickumentary,2018,155,Action,Korean,France,R,0,91000000,27300000,6.8,5.2,6.1,Medium
TMDB-112456,Hardflip,2020,98,Documentary,German,France,R,0,69000000,20700000,6.8,5.7,6.3,Medium
TMDB-20296,Chocolate: Deep Dark Secrets,2020,126,Thriller,English,USA,R,0,117000000,35100000,6.8,6.0,6.4,Medium
TMDB-25983,The House of the Devil,2018,137,Comedy,Korean,France,R,0,43000000,12900000,7.6,6.1,6.8,Medium
TMDB-66195,The Perfect Host,2023,108,Sci-Fi,Korean,France,R,0,24000000,7200000,6.8,5.5,6.2,Medium
TMDB-16155,Safe Men,2008,111,Thriller,Japanese,France,PG-13,0,57000000,17100000,8.4,6.8,7.4,Medium
TMDB-46727,Speedway Junky,2008,155,Action,Korean,France,PG-13,0,81000000,24300000,6.8,9.9,7.7,High
TMDB-55180,The Last Big Thing,2023,104,Mystery,Spanish,France,R,0,120000000,36000000,6.8,5.8,6.3,Medium
TMDB-29015,The Specials,2012,113,Documentary,German,France,R,0,109000000,32700000,7.6,6.3,6.8,Medium
TMDB-91122,16 to Life,2008,149,Horror,French,France,R,0,105000000,31500000,6.8,5.5,6.2,Medium
TMDB-18206,Alone With Her,2019,129,Mystery,French,France,R,0,20000000,6000000,6.8,5.7,6.3,Medium
TMDB-320146,Creative Control,2022,152,Comedy,German,France,R,0,23000000,6900000,6.8,7.6,6.9,Medium
TMDB-13856,Special,2006,162,Comedy,Hindi,India,R,0,103000000,30900000,6.8,6.0,6.4,Medium
TMDB-219716,Sparkler,2010,119,Horror,Tamil,India,R,0,35000000,10500000,7.6,6.1,6.8,Medium
TMDB-43630,The Helix... Loaded,2021,99,Mystery,Japanese,France,R,0,70000000,21000000,5.5,5.0,5.4,Low
TMDB-56491,In Her Line of Fire,2003,156,Drama,Telugu,India,PG-13,0,52000000,15600000,8.4,6.7,7.3,Medium
TMDB-99826,The Jimmy Show,2000,149,Horror,Hindi,India,R,0,25000000,7500000,6.8,5.6,6.2,Medium
TMDB-186935,Heli,2017,102,Animation,Hindi,India,R,0,18000000,5400000,6.8,5.6,6.2,Medium
TMDB-357441,Karachi se Lahore,2008,155,Action,German,France,R,0,81000000,24300000,5.5,5.5,5.6,Medium
TMDB-19344,Loving Annabelle,2014,91,Thriller,German,France,PG-13,0,87000000,26100000,6.8,8.0,7.1,Medium
TMDB-242083,Hits,2007,147,Animation,German,France,R,0,8000000,2400000,6.8,7.4,6.9,Medium
TMDB-18869,Jimmy and Judy,2022,151,Thriller,English,USA,R,0,47000000,14100000,6.8,5.4,6.2,Medium
TMDB-26673,Frat Party,2004,97,Comedy,Telugu,India,R,0,53000000,15900000,6.8,5.8,6.3,Medium
TMDB-41830,The Party's Over,2023,140,Romance,French,France,PG-13,0,96000000,28800000,9.8,6.6,7.9,High
TMDB-37694,Proud,2001,150,Romance,Japanese,France,R,0,26000000,7800000,6.8,5.4,6.2,Medium
TMDB-63287,The Poker House,2013,134,Mystery,German,France,R,0,110000000,33000000,6.8,6.4,6.5,Medium
TMDB-335874,Childless,2009,164,Mystery,Tamil,India,R,0,10000000,3000000,6.8,5.7,6.3,Medium
TMDB-34592,ZMD: Zombies of Mass Destruction,2009,96,Drama,Japanese,France,R,0,82000000,24600000,6.8,7.2,6.8,Medium
TMDB-92635,Snow White: A Deadly Summer,2015,168,Sci-Fi,English,USA,R,0,64000000,19200000,7.6,6.3,6.8,Medium
TMDB-258755,Hidden Away,2001,150,Romance,Japanese,France,R,0,26000000,7800000,6.8,5.5,6.2,Medium
TMDB-96534,My Last Day Without You,2008,166,Thriller,Japanese,France,R,0,57000000,17100000,6.8,5.6,6.2,Medium
TMDB-21283,Steppin: The Movie,2003,130,Romance,Spanish,France,R,0,76000000,22800000,6.8,5.4,6.2,Medium
TMDB-272724,Doc Holliday's Revenge,2011,98,Sci-Fi,English,USA,R,0,84000000,25200000,7.6,5.8,6.6,Medium
TMDB-84178,Black Rock,2012,124,Horror,Korean,France,R,0,85000000,25500000,6.8,5.8,6.3,Medium
TMDB-101179,Truth or Dare,2012,143,Documentary,Hindi,India,R,0,109000000,32700000,6.8,6.1,6.4,Medium
TMDB-52462,The Pet,2011,104,Mystery,Telugu,India,R,0,60000000,18000000,6.8,5.7,6.3,Medium
